[0.009s] Invoking command in '/home/anand289/ros2_ws/build/my_robot_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/anand289/ros2_ws/install/my_py_pkg:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/anand289/ros2_ws/build/my_robot_interfaces -- -j4 -l4
[0.052s] [  1%] Built target my_robot_interfaces__rosidl_generator_type_description
[0.060s] [  1%] Built target ament_cmake_python_symlink_my_robot_interfaces
[0.069s] [  3%] Built target my_robot_interfaces__cpp
[0.080s] [ 25%] Built target my_robot_interfaces__rosidl_generator_c
[0.100s] [ 34%] Built target my_robot_interfaces__rosidl_typesupport_fastrtps_c
[0.101s] [ 43%] Built target my_robot_interfaces__rosidl_typesupport_introspection_c
[0.103s] [ 53%] Built target my_robot_interfaces__rosidl_typesupport_cpp
[0.119s] [ 62%] Built target my_robot_interfaces__rosidl_typesupport_c
[0.120s] [ 71%] Built target my_robot_interfaces__rosidl_typesupport_introspection_cpp
[0.124s] [ 81%] Built target my_robot_interfaces__rosidl_typesupport_fastrtps_cpp
[0.133s] [ 81%] Built target my_robot_interfaces
[0.142s] [ 82%] Built target my_robot_interfaces__py
[0.157s] [ 90%] Built target my_robot_interfaces__rosidl_generator_py
[0.174s] [ 93%] Built target my_robot_interfaces_s__rosidl_typesupport_c
[0.174s] [ 96%] Built target my_robot_interfaces_s__rosidl_typesupport_introspection_c
[0.174s] [100%] Built target my_robot_interfaces_s__rosidl_typesupport_fastrtps_c
[0.189s] running egg_info
[0.197s] writing my_robot_interfaces.egg-info/PKG-INFO
[0.197s] writing dependency_links to my_robot_interfaces.egg-info/dependency_links.txt
[0.198s] writing top-level names to my_robot_interfaces.egg-info/top_level.txt
[0.220s] reading manifest file 'my_robot_interfaces.egg-info/SOURCES.txt'
[0.221s] writing manifest file 'my_robot_interfaces.egg-info/SOURCES.txt'
[0.237s] [100%] Built target ament_cmake_python_build_my_robot_interfaces_egg
[0.242s] Invoked command in '/home/anand289/ros2_ws/build/my_robot_interfaces' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/anand289/ros2_ws/install/my_py_pkg:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/anand289/ros2_ws/build/my_robot_interfaces -- -j4 -l4
[0.247s] Invoking command in '/home/anand289/ros2_ws/build/my_robot_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/anand289/ros2_ws/install/my_py_pkg:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --install /home/anand289/ros2_ws/build/my_robot_interfaces
[0.250s] -- Install configuration: ""
[0.251s] -- Execute custom install script
[0.251s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/ament_index/resource_index/rosidl_interfaces/my_robot_interfaces
[0.251s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/msg/HardwareStatus.json
[0.251s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/msg/LEDBatteryState.json
[0.251s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/srv/ComputeRectangleArea.json
[0.251s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/srv/SetLED.json
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__functions.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__struct.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__type_support.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/led_battery_state__functions.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/led_battery_state__struct.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/led_battery_state__type_support.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/hardware_status.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/led_battery_state.h
[0.252s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/rosidl_generator_c__visibility_control.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/compute_rectangle_area.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/compute_rectangle_area__functions.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/compute_rectangle_area__struct.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/compute_rectangle_area__type_support.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/set_led__functions.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/set_led__struct.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/set_led__type_support.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/set_led.h
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/environment/library_path.sh
[0.253s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/share/my_robot_interfaces/environment/library_path.dsv
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__rosidl_typesupport_fastrtps_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/led_battery_state__rosidl_typesupport_fastrtps_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/rosidl_typesupport_fastrtps_c__visibility_control.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/compute_rectangle_area__rosidl_typesupport_fastrtps_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/set_led__rosidl_typesupport_fastrtps_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__rosidl_typesupport_introspection_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/led_battery_state__rosidl_typesupport_introspection_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/rosidl_typesupport_introspection_c__visibility_control.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/compute_rectangle_area__rosidl_typesupport_introspection_c.h
[0.254s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/srv/detail/set_led__rosidl_typesupport_introspection_c.h
[0.255s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__builder.hpp
[0.255s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__struct.hpp
[0.255s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__traits.hpp
[0.255s] -- Up-to-date symlink: /home/anand289/ros2_ws/install/my_robot_interfaces/include/my_robot_interfaces/my_robot_interfaces/msg/detail/hardware_status__type_support.hpp
